type	clan	gene1	gene2	ID	redip.class
singleton	OG5v0015860.21	ENSSSAG00000009217	NA	ENSSSAG00000009217_Ssal	NA
singleton	OG5v0015861.21	ENSSSAG00000092444	NA	ENSSSAG00000092444_Ssal	NA
singleton	OG5v0015862.22	ENSSSAG00000083008	NA	ENSSSAG00000083008_Ssal	NA
singleton	OG5v0015863.21	ENSSSAG00000076757	NA	ENSSSAG00000076757_Ssal	NA
singleton	OG5v0015864.22	ENSSSAG00000119056	NA	ENSSSAG00000119056_Ssal	NA
singleton	OG5v0015866.21	ENSSSAG00000041888	NA	ENSSSAG00000041888_Ssal	NA
singleton	OG5v0015870.21	ENSSSAG00000078764	NA	ENSSSAG00000078764_Ssal	NA
singleton	OG5v0015872.21	ENSSSAG00000001507	NA	ENSSSAG00000001507_Ssal	NA
singleton	OG5v0015873.21	ENSSSAG00000051162	NA	ENSSSAG00000051162_Ssal	NA
singleton	OG5v0015874.21	ENSSSAG00000064607	NA	ENSSSAG00000064607_Ssal	NA
singleton	OG5v0015876.21	ENSSSAG00000084606	NA	ENSSSAG00000084606_Ssal	NA
singleton	OG5v0015877.21	ENSSSAG00000111685	NA	ENSSSAG00000111685_Ssal	NA
singleton	OG5v0015878.17	ENSSSAG00000068677	NA	ENSSSAG00000068677_Ssal	NA
singleton	OG5v0015880.21	ENSSSAG00000090827	NA	ENSSSAG00000090827_Ssal	NA
singleton	OG5v0015881.20	ENSSSAG00000094380	NA	ENSSSAG00000094380_Ssal	NA
singleton	OG5v0015883.18	ENSSSAG00000097566	NA	ENSSSAG00000097566_Ssal	NA
singleton	OG5v0015884.22	ENSSSAG00000114510	NA	ENSSSAG00000114510_Ssal	NA
singleton	OG5v0015885.22	ENSSSAG00000120311	NA	ENSSSAG00000120311_Ssal	NA
singleton	OG5v0015887.22	ENSSSAG00000076847	NA	ENSSSAG00000076847_Ssal	NA
singleton	OG5v0015888.24	ENSSSAG00000118145	NA	ENSSSAG00000118145_Ssal	NA
singleton	OG5v0015889.19	ENSSSAG00000112846	NA	ENSSSAG00000112846_Ssal	NA
singleton	OG5v0015890.23	ENSSSAG00000007477	NA	ENSSSAG00000007477_Ssal	NA
singleton	OG5v0015893.19	ENSSSAG00000101627	NA	ENSSSAG00000101627_Ssal	NA
singleton	OG5v0015895.20	ENSSSAG00000004194	NA	ENSSSAG00000004194_Ssal	NA
singleton	OG5v0015898.19	ENSSSAG00000079705	NA	ENSSSAG00000079705_Ssal	NA
singleton	OG5v0015900.20	ENSSSAG00000061149	NA	ENSSSAG00000061149_Ssal	NA
singleton	OG5v0015901.17	ENSSSAG00000042332	NA	ENSSSAG00000042332_Ssal	NA
singleton	OG5v0015905.20	ENSSSAG00000078633	NA	ENSSSAG00000078633_Ssal	NA
singleton	OG5v0015908.20	ENSSSAG00000070763	NA	ENSSSAG00000070763_Ssal	NA
singleton	OG5v0015911.20	ENSSSAG00000115498	NA	ENSSSAG00000115498_Ssal	NA
singleton	OG5v0015913.18	ENSSSAG00000086348	NA	ENSSSAG00000086348_Ssal	NA
singleton	OG5v0015915.19	ENSSSAG00000054146	NA	ENSSSAG00000054146_Ssal	NA
singleton	OG5v0015916.21	ENSSSAG00000058209	NA	ENSSSAG00000058209_Ssal	NA
singleton	OG5v0015920.22	ENSSSAG00000050223	NA	ENSSSAG00000050223_Ssal	NA
singleton	OG5v0015923.20	ENSSSAG00000039629	NA	ENSSSAG00000039629_Ssal	NA
singleton	OG5v0015925.24	ENSSSAG00000056830	NA	ENSSSAG00000056830_Ssal	NA
singleton	OG5v0015926.23	ENSSSAG00000003456	NA	ENSSSAG00000003456_Ssal	NA
singleton	OG5v0015928.23	ENSSSAG00000095634	NA	ENSSSAG00000095634_Ssal	NA
singleton	OG5v0015929.20	ENSSSAG00000115744	NA	ENSSSAG00000115744_Ssal	NA
singleton	OG5v0015930.21	ENSSSAG00000061065	NA	ENSSSAG00000061065_Ssal	NA
singleton	OG5v0015934.18	ENSSSAG00000086818	NA	ENSSSAG00000086818_Ssal	NA
singleton	OG5v0015940.23	ENSSSAG00000046449	NA	ENSSSAG00000046449_Ssal	NA
singleton	OG5v0015944.20	ENSSSAG00000077531	NA	ENSSSAG00000077531_Ssal	NA
singleton	OG5v0015947.20	ENSSSAG00000114204	NA	ENSSSAG00000114204_Ssal	NA
singleton	OG5v0015950.18	ENSSSAG00000088969	NA	ENSSSAG00000088969_Ssal	NA
singleton	OG5v0015951.17	ENSSSAG00000050757	NA	ENSSSAG00000050757_Ssal	NA
singleton	OG5v0015952.24	ENSSSAG00000053529	NA	ENSSSAG00000053529_Ssal	NA
singleton	OG5v0015954.17	ENSSSAG00000050657	NA	ENSSSAG00000050657_Ssal	NA
singleton	OG5v0015954.24	ENSSSAG00000105101	NA	ENSSSAG00000105101_Ssal	NA
singleton	OG5v0015957.22	ENSSSAG00000070996	NA	ENSSSAG00000070996_Ssal	NA
singleton	OG5v0015958.19	ENSSSAG00000015481	NA	ENSSSAG00000015481_Ssal	NA
singleton	OG5v0015960.19	ENSSSAG00000073320	NA	ENSSSAG00000073320_Ssal	NA
singleton	OG5v0015962.22	ENSSSAG00000114786	NA	ENSSSAG00000114786_Ssal	NA
singleton	OG5v0015963.20	ENSSSAG00000065705	NA	ENSSSAG00000065705_Ssal	NA
singleton	OG5v0015964.16	ENSSSAG00000088691	NA	ENSSSAG00000088691_Ssal	NA
singleton	OG5v0015966.18	ENSSSAG00000034081	NA	ENSSSAG00000034081_Ssal	NA
singleton	OG5v0015966.22	ENSSSAG00000109204	NA	ENSSSAG00000109204_Ssal	NA
singleton	OG5v0015969.21	ENSSSAG00000066207	NA	ENSSSAG00000066207_Ssal	NA
singleton	OG5v0015971.16	ENSSSAG00000094428	NA	ENSSSAG00000094428_Ssal	NA
singleton	OG5v0015973.21	ENSSSAG00000086185	NA	ENSSSAG00000086185_Ssal	NA
singleton	OG5v0015979.21	ENSSSAG00000099525	NA	ENSSSAG00000099525_Ssal	NA
singleton	OG5v0015981.18	ENSSSAG00000073459	NA	ENSSSAG00000073459_Ssal	NA
singleton	OG5v0015986.20	ENSSSAG00000057292	NA	ENSSSAG00000057292_Ssal	NA
singleton	OG5v0015989.19	ENSSSAG00000055826	NA	ENSSSAG00000055826_Ssal	NA
singleton	OG5v0015990.19	ENSSSAG00000053641	NA	ENSSSAG00000053641_Ssal	NA
singleton	OG5v0015991.17	ENSSSAG00000093689	NA	ENSSSAG00000093689_Ssal	NA
singleton	OG5v0015991.24	ENSSSAG00000081047	NA	ENSSSAG00000081047_Ssal	NA
singleton	OG5v0015993.17	ENSSSAG00000010206	NA	ENSSSAG00000010206_Ssal	NA
singleton	OG5v0015993.25	ENSSSAG00000027609	NA	ENSSSAG00000027609_Ssal	NA
singleton	OG5v0015994.19	ENSSSAG00000110298	NA	ENSSSAG00000110298_Ssal	NA
singleton	OG5v0015995.17	ENSSSAG00000086800	NA	ENSSSAG00000086800_Ssal	NA
singleton	OG5v0015997.19	ENSSSAG00000055061	NA	ENSSSAG00000055061_Ssal	NA
singleton	OG5v0016000.17	ENSSSAG00000112663	NA	ENSSSAG00000112663_Ssal	NA
singleton	OG5v0016001.20	ENSSSAG00000100402	NA	ENSSSAG00000100402_Ssal	NA
singleton	OG5v0016002.16	ENSSSAG00000103706	NA	ENSSSAG00000103706_Ssal	NA
singleton	OG5v0016005.17	ENSSSAG00000067040	NA	ENSSSAG00000067040_Ssal	NA
singleton	OG5v0016007.20	ENSSSAG00000004690	NA	ENSSSAG00000004690_Ssal	NA
singleton	OG5v0016010.18	ENSSSAG00000099624	NA	ENSSSAG00000099624_Ssal	NA
singleton	OG5v0016012.20	ENSSSAG00000111586	NA	ENSSSAG00000111586_Ssal	NA
singleton	OG5v0016013.25	ENSSSAG00000078474	NA	ENSSSAG00000078474_Ssal	NA
singleton	OG5v0016014.17	ENSSSAG00000077676	NA	ENSSSAG00000077676_Ssal	NA
singleton	OG5v0016015.22	ENSSSAG00000065642	NA	ENSSSAG00000065642_Ssal	NA
singleton	OG5v0016037.19	ENSSSAG00000089800	NA	ENSSSAG00000089800_Ssal	NA
singleton	OG5v0016046.16	ENSSSAG00000052788	NA	ENSSSAG00000052788_Ssal	NA
singleton	OG5v0016050.21	ENSSSAG00000111612	NA	ENSSSAG00000111612_Ssal	NA
singleton	OG5v0016051.16	ENSSSAG00000093370	NA	ENSSSAG00000093370_Ssal	NA
singleton	OG5v0016070.20	ENSSSAG00000042424	NA	ENSSSAG00000042424_Ssal	NA
singleton	OG5v0016071.19	ENSSSAG00000007469	NA	ENSSSAG00000007469_Ssal	NA
singleton	OG5v0016072.20	ENSSSAG00000071448	NA	ENSSSAG00000071448_Ssal	NA
singleton	OG5v0016073.20	ENSSSAG00000069083	NA	ENSSSAG00000069083_Ssal	NA
singleton	OG5v0016075.20	ENSSSAG00000090317	NA	ENSSSAG00000090317_Ssal	NA
singleton	OG5v0016076.20	ENSSSAG00000006257	NA	ENSSSAG00000006257_Ssal	NA
singleton	OG5v0016077.20	ENSSSAG00000100596	NA	ENSSSAG00000100596_Ssal	NA
singleton	OG5v0016078.20	ENSSSAG00000053618	NA	ENSSSAG00000053618_Ssal	NA
singleton	OG5v0016079.18	ENSSSAG00000060952	NA	ENSSSAG00000060952_Ssal	NA
singleton	OG5v0016080.20	ENSSSAG00000076437	NA	ENSSSAG00000076437_Ssal	NA
singleton	OG5v0016081.20	ENSSSAG00000009342	NA	ENSSSAG00000009342_Ssal	NA
singleton	OG5v0016082.18	ENSSSAG00000075250	NA	ENSSSAG00000075250_Ssal	NA
singleton	OG5v0016083.20	ENSSSAG00000087002	NA	ENSSSAG00000087002_Ssal	NA
singleton	OG5v0016084.20	ENSSSAG00000056186	NA	ENSSSAG00000056186_Ssal	NA
singleton	OG5v0016085.20	ENSSSAG00000008159	NA	ENSSSAG00000008159_Ssal	NA
singleton	OG5v0016086.18	ENSSSAG00000066035	NA	ENSSSAG00000066035_Ssal	NA
singleton	OG5v0016087.20	ENSSSAG00000057702	NA	ENSSSAG00000057702_Ssal	NA
singleton	OG5v0016088.20	ENSSSAG00000121490	NA	ENSSSAG00000121490_Ssal	NA
singleton	OG5v0016089.20	ENSSSAG00000047318	NA	ENSSSAG00000047318_Ssal	NA
singleton	OG5v0016090.20	ENSSSAG00000042852	NA	ENSSSAG00000042852_Ssal	NA
singleton	OG5v0016091.19	ENSSSAG00000076208	NA	ENSSSAG00000076208_Ssal	NA
singleton	OG5v0016093.19	ENSSSAG00000078270	NA	ENSSSAG00000078270_Ssal	NA
singleton	OG5v0016094.20	ENSSSAG00000067121	NA	ENSSSAG00000067121_Ssal	NA
singleton	OG5v0016095.20	ENSSSAG00000053100	NA	ENSSSAG00000053100_Ssal	NA
singleton	OG5v0016096.19	ENSSSAG00000034160	NA	ENSSSAG00000034160_Ssal	NA
singleton	OG5v0016097.18	ENSSSAG00000070752	NA	ENSSSAG00000070752_Ssal	NA
singleton	OG5v0016098.19	ENSSSAG00000072652	NA	ENSSSAG00000072652_Ssal	NA
singleton	OG5v0016099.20	ENSSSAG00000005661	NA	ENSSSAG00000005661_Ssal	NA
singleton	OG5v0016100.20	ENSSSAG00000060934	NA	ENSSSAG00000060934_Ssal	NA
singleton	OG5v0016101.20	ENSSSAG00000039639	NA	ENSSSAG00000039639_Ssal	NA
singleton	OG5v0016102.20	ENSSSAG00000004571	NA	ENSSSAG00000004571_Ssal	NA
singleton	OG5v0016103.19	ENSSSAG00000045028	NA	ENSSSAG00000045028_Ssal	NA
singleton	OG5v0016104.20	ENSSSAG00000081625	NA	ENSSSAG00000081625_Ssal	NA
singleton	OG5v0016105.20	ENSSSAG00000044994	NA	ENSSSAG00000044994_Ssal	NA
singleton	OG5v0016107.20	ENSSSAG00000046832	NA	ENSSSAG00000046832_Ssal	NA
singleton	OG5v0016108.20	ENSSSAG00000083939	NA	ENSSSAG00000083939_Ssal	NA
singleton	OG5v0016109.20	ENSSSAG00000009764	NA	ENSSSAG00000009764_Ssal	NA
singleton	OG5v0016110.20	ENSSSAG00000110522	NA	ENSSSAG00000110522_Ssal	NA
singleton	OG5v0016111.21	ENSSSAG00000086667	NA	ENSSSAG00000086667_Ssal	NA
singleton	OG5v0016113.19	ENSSSAG00000053797	NA	ENSSSAG00000053797_Ssal	NA
singleton	OG5v0016114.20	ENSSSAG00000010968	NA	ENSSSAG00000010968_Ssal	NA
singleton	OG5v0016115.19	ENSSSAG00000008800	NA	ENSSSAG00000008800_Ssal	NA
singleton	OG5v0016116.20	ENSSSAG00000046878	NA	ENSSSAG00000046878_Ssal	NA
singleton	OG5v0016117.19	ENSSSAG00000073414	NA	ENSSSAG00000073414_Ssal	NA
singleton	OG5v0016118.19	ENSSSAG00000008508	NA	ENSSSAG00000008508_Ssal	NA
singleton	OG5v0016119.20	ENSSSAG00000081183	NA	ENSSSAG00000081183_Ssal	NA
singleton	OG5v0016120.20	ENSSSAG00000064675	NA	ENSSSAG00000064675_Ssal	NA
singleton	OG5v0016121.20	ENSSSAG00000040894	NA	ENSSSAG00000040894_Ssal	NA
singleton	OG5v0016122.19	ENSSSAG00000057086	NA	ENSSSAG00000057086_Ssal	NA
singleton	OG5v0016123.19	ENSSSAG00000070971	NA	ENSSSAG00000070971_Ssal	NA
singleton	OG5v0016124.20	ENSSSAG00000040265	NA	ENSSSAG00000040265_Ssal	NA
singleton	OG5v0016125.18	ENSSSAG00000050742	NA	ENSSSAG00000050742_Ssal	NA
singleton	OG5v0016126.19	ENSSSAG00000076346	NA	ENSSSAG00000076346_Ssal	NA
singleton	OG5v0016127.22	ENSSSAG00000116852	NA	ENSSSAG00000116852_Ssal	NA
singleton	OG5v0016128.18	ENSSSAG00000041252	NA	ENSSSAG00000041252_Ssal	NA
singleton	OG5v0016129.21	ENSSSAG00000066485	NA	ENSSSAG00000066485_Ssal	NA
singleton	OG5v0016130.19	ENSSSAG00000072601	NA	ENSSSAG00000072601_Ssal	NA
singleton	OG5v0016132.20	ENSSSAG00000054436	NA	ENSSSAG00000054436_Ssal	NA
singleton	OG5v0016133.20	ENSSSAG00000038712	NA	ENSSSAG00000038712_Ssal	NA
singleton	OG5v0016134.18	ENSSSAG00000002171	NA	ENSSSAG00000002171_Ssal	NA
singleton	OG5v0016135.19	ENSSSAG00000046445	NA	ENSSSAG00000046445_Ssal	NA
singleton	OG5v0016136.22	ENSSSAG00000040213	NA	ENSSSAG00000040213_Ssal	NA
singleton	OG5v0016137.20	ENSSSAG00000053804	NA	ENSSSAG00000053804_Ssal	NA
singleton	OG5v0016138.20	ENSSSAG00000093856	NA	ENSSSAG00000093856_Ssal	NA
singleton	OG5v0016139.19	ENSSSAG00000074346	NA	ENSSSAG00000074346_Ssal	NA
singleton	OG5v0016140.17	ENSSSAG00000068571	NA	ENSSSAG00000068571_Ssal	NA
singleton	OG5v0016141.19	ENSSSAG00000002918	NA	ENSSSAG00000002918_Ssal	NA
singleton	OG5v0016142.19	ENSSSAG00000048642	NA	ENSSSAG00000048642_Ssal	NA
singleton	OG5v0016143.17	ENSSSAG00000099187	NA	ENSSSAG00000099187_Ssal	NA
singleton	OG5v0016144.22	ENSSSAG00000068740	NA	ENSSSAG00000068740_Ssal	NA
singleton	OG5v0016145.20	ENSSSAG00000003781	NA	ENSSSAG00000003781_Ssal	NA
singleton	OG5v0016146.19	ENSSSAG00000058422	NA	ENSSSAG00000058422_Ssal	NA
singleton	OG5v0016147.19	ENSSSAG00000076815	NA	ENSSSAG00000076815_Ssal	NA
singleton	OG5v0016148.20	ENSSSAG00000060021	NA	ENSSSAG00000060021_Ssal	NA
singleton	OG5v0016149.19	ENSSSAG00000055962	NA	ENSSSAG00000055962_Ssal	NA
singleton	OG5v0016150.20	ENSSSAG00000084872	NA	ENSSSAG00000084872_Ssal	NA
singleton	OG5v0016152.21	ENSSSAG00000088671	NA	ENSSSAG00000088671_Ssal	NA
singleton	OG5v0016154.19	ENSSSAG00000003060	NA	ENSSSAG00000003060_Ssal	NA
singleton	OG5v0016155.18	ENSSSAG00000079358	NA	ENSSSAG00000079358_Ssal	NA
singleton	OG5v0016156.20	ENSSSAG00000009334	NA	ENSSSAG00000009334_Ssal	NA
singleton	OG5v0016157.19	ENSSSAG00000084478	NA	ENSSSAG00000084478_Ssal	NA
singleton	OG5v0016158.18	ENSSSAG00000099706	NA	ENSSSAG00000099706_Ssal	NA
singleton	OG5v0016159.19	ENSSSAG00000069141	NA	ENSSSAG00000069141_Ssal	NA
singleton	OG5v0016160.20	ENSSSAG00000079143	NA	ENSSSAG00000079143_Ssal	NA
singleton	OG5v0016161.18	ENSSSAG00000063174	NA	ENSSSAG00000063174_Ssal	NA
singleton	OG5v0016162.18	ENSSSAG00000043466	NA	ENSSSAG00000043466_Ssal	NA
singleton	OG5v0016163.20	ENSSSAG00000066808	NA	ENSSSAG00000066808_Ssal	NA
singleton	OG5v0016165.19	ENSSSAG00000084899	NA	ENSSSAG00000084899_Ssal	NA
singleton	OG5v0016166.20	ENSSSAG00000059670	NA	ENSSSAG00000059670_Ssal	NA
singleton	OG5v0016167.19	ENSSSAG00000044162	NA	ENSSSAG00000044162_Ssal	NA
singleton	OG5v0016168.19	ENSSSAG00000083871	NA	ENSSSAG00000083871_Ssal	NA
singleton	OG5v0016169.19	ENSSSAG00000077120	NA	ENSSSAG00000077120_Ssal	NA
singleton	OG5v0016170.19	ENSSSAG00000071951	NA	ENSSSAG00000071951_Ssal	NA
singleton	OG5v0016171.20	ENSSSAG00000054864	NA	ENSSSAG00000054864_Ssal	NA
singleton	OG5v0016172.19	ENSSSAG00000068997	NA	ENSSSAG00000068997_Ssal	NA
singleton	OG5v0016173.19	ENSSSAG00000115533	NA	ENSSSAG00000115533_Ssal	NA
singleton	OG5v0016176.20	ENSSSAG00000042181	NA	ENSSSAG00000042181_Ssal	NA
singleton	OG5v0016177.19	ENSSSAG00000065858	NA	ENSSSAG00000065858_Ssal	NA
singleton	OG5v0016178.19	ENSSSAG00000059310	NA	ENSSSAG00000059310_Ssal	NA
singleton	OG5v0016179.20	ENSSSAG00000087205	NA	ENSSSAG00000087205_Ssal	NA
singleton	OG5v0016180.20	ENSSSAG00000103500	NA	ENSSSAG00000103500_Ssal	NA
singleton	OG5v0016182.18	ENSSSAG00000113410	NA	ENSSSAG00000113410_Ssal	NA
singleton	OG5v0016183.19	ENSSSAG00000041619	NA	ENSSSAG00000041619_Ssal	NA
singleton	OG5v0016184.20	ENSSSAG00000051577	NA	ENSSSAG00000051577_Ssal	NA
singleton	OG5v0016185.18	ENSSSAG00000079282	NA	ENSSSAG00000079282_Ssal	NA
singleton	OG5v0016186.18	ENSSSAG00000067230	NA	ENSSSAG00000067230_Ssal	NA
singleton	OG5v0016187.19	ENSSSAG00000075074	NA	ENSSSAG00000075074_Ssal	NA
singleton	OG5v0016188.19	ENSSSAG00000114597	NA	ENSSSAG00000114597_Ssal	NA
singleton	OG5v0016189.20	ENSSSAG00000008818	NA	ENSSSAG00000008818_Ssal	NA
singleton	OG5v0016190.18	ENSSSAG00000074385	NA	ENSSSAG00000074385_Ssal	NA
singleton	OG5v0016193.18	ENSSSAG00000071258	NA	ENSSSAG00000071258_Ssal	NA
singleton	OG5v0016194.18	ENSSSAG00000111054	NA	ENSSSAG00000111054_Ssal	NA
singleton	OG5v0016195.18	ENSSSAG00000068064	NA	ENSSSAG00000068064_Ssal	NA
singleton	OG5v0016196.20	ENSSSAG00000078132	NA	ENSSSAG00000078132_Ssal	NA
singleton	OG5v0016197.18	ENSSSAG00000072613	NA	ENSSSAG00000072613_Ssal	NA
singleton	OG5v0016198.19	ENSSSAG00000043007	NA	ENSSSAG00000043007_Ssal	NA
singleton	OG5v0016199.16	ENSSSAG00000048365	NA	ENSSSAG00000048365_Ssal	NA
singleton	OG5v0016200.19	ENSSSAG00000006996	NA	ENSSSAG00000006996_Ssal	NA
singleton	OG5v0016201.20	ENSSSAG00000051589	NA	ENSSSAG00000051589_Ssal	NA
singleton	OG5v0016202.18	ENSSSAG00000089724	NA	ENSSSAG00000089724_Ssal	NA
singleton	OG5v0016203.19	ENSSSAG00000035636	NA	ENSSSAG00000035636_Ssal	NA
singleton	OG5v0016204.20	ENSSSAG00000066732	NA	ENSSSAG00000066732_Ssal	NA
singleton	OG5v0016205.18	ENSSSAG00000059655	NA	ENSSSAG00000059655_Ssal	NA
singleton	OG5v0016207.19	ENSSSAG00000009316	NA	ENSSSAG00000009316_Ssal	NA
singleton	OG5v0016208.17	ENSSSAG00000039614	NA	ENSSSAG00000039614_Ssal	NA
singleton	OG5v0016209.19	ENSSSAG00000072331	NA	ENSSSAG00000072331_Ssal	NA
singleton	OG5v0016210.19	ENSSSAG00000116518	NA	ENSSSAG00000116518_Ssal	NA
singleton	OG5v0016211.19	ENSSSAG00000063386	NA	ENSSSAG00000063386_Ssal	NA
singleton	OG5v0016212.20	ENSSSAG00000067852	NA	ENSSSAG00000067852_Ssal	NA
singleton	OG5v0016213.19	ENSSSAG00000045628	NA	ENSSSAG00000045628_Ssal	NA
singleton	OG5v0016214.20	ENSSSAG00000075614	NA	ENSSSAG00000075614_Ssal	NA
singleton	OG5v0016215.19	ENSSSAG00000066266	NA	ENSSSAG00000066266_Ssal	NA
singleton	OG5v0016216.18	ENSSSAG00000010251	NA	ENSSSAG00000010251_Ssal	NA
singleton	OG5v0016218.20	ENSSSAG00000086927	NA	ENSSSAG00000086927_Ssal	NA
singleton	OG5v0016219.19	ENSSSAG00000052088	NA	ENSSSAG00000052088_Ssal	NA
singleton	OG5v0016220.22	ENSSSAG00000078513	NA	ENSSSAG00000078513_Ssal	NA
singleton	OG5v0016221.21	ENSSSAG00000075952	NA	ENSSSAG00000075952_Ssal	NA
singleton	OG5v0016222.20	ENSSSAG00000082701	NA	ENSSSAG00000082701_Ssal	NA
singleton	OG5v0016223.20	ENSSSAG00000005718	NA	ENSSSAG00000005718_Ssal	NA
singleton	OG5v0016224.19	ENSSSAG00000003012	NA	ENSSSAG00000003012_Ssal	NA
singleton	OG5v0016225.20	ENSSSAG00000047159	NA	ENSSSAG00000047159_Ssal	NA
singleton	OG5v0016226.19	ENSSSAG00000002211	NA	ENSSSAG00000002211_Ssal	NA
singleton	OG5v0016228.20	ENSSSAG00000058125	NA	ENSSSAG00000058125_Ssal	NA
singleton	OG5v0016229.20	ENSSSAG00000069721	NA	ENSSSAG00000069721_Ssal	NA
singleton	OG5v0016230.19	ENSSSAG00000076009	NA	ENSSSAG00000076009_Ssal	NA
singleton	OG5v0016231.20	ENSSSAG00000059189	NA	ENSSSAG00000059189_Ssal	NA
singleton	OG5v0016232.20	ENSSSAG00000111575	NA	ENSSSAG00000111575_Ssal	NA
singleton	OG5v0016233.20	ENSSSAG00000089305	NA	ENSSSAG00000089305_Ssal	NA
singleton	OG5v0016234.20	ENSSSAG00000043335	NA	ENSSSAG00000043335_Ssal	NA
singleton	OG5v0016235.20	ENSSSAG00000074722	NA	ENSSSAG00000074722_Ssal	NA
singleton	OG5v0016236.19	ENSSSAG00000048653	NA	ENSSSAG00000048653_Ssal	NA
singleton	OG5v0016237.19	ENSSSAG00000008878	NA	ENSSSAG00000008878_Ssal	NA
singleton	OG5v0016238.20	ENSSSAG00000078232	NA	ENSSSAG00000078232_Ssal	NA
singleton	OG5v0016239.18	ENSSSAG00000040555	NA	ENSSSAG00000040555_Ssal	NA
singleton	OG5v0016240.19	ENSSSAG00000086677	NA	ENSSSAG00000086677_Ssal	NA
singleton	OG5v0016241.20	ENSSSAG00000113028	NA	ENSSSAG00000113028_Ssal	NA
singleton	OG5v0016242.18	ENSSSAG00000040491	NA	ENSSSAG00000040491_Ssal	NA
singleton	OG5v0016244.18	ENSSSAG00000001263	NA	ENSSSAG00000001263_Ssal	NA
singleton	OG5v0016246.19	ENSSSAG00000068107	NA	ENSSSAG00000068107_Ssal	NA
singleton	OG5v0016247.19	ENSSSAG00000075989	NA	ENSSSAG00000075989_Ssal	NA
singleton	OG5v0016248.20	ENSSSAG00000094788	NA	ENSSSAG00000094788_Ssal	NA
singleton	OG5v0016249.19	ENSSSAG00000064166	NA	ENSSSAG00000064166_Ssal	NA
singleton	OG5v0016250.19	ENSSSAG00000101390	NA	ENSSSAG00000101390_Ssal	NA
singleton	OG5v0016251.22	ENSSSAG00000059628	NA	ENSSSAG00000059628_Ssal	NA
singleton	OG5v0016252.20	ENSSSAG00000000819	NA	ENSSSAG00000000819_Ssal	NA
singleton	OG5v0016253.22	ENSSSAG00000086480	NA	ENSSSAG00000086480_Ssal	NA
singleton	OG5v0016254.20	ENSSSAG00000117028	NA	ENSSSAG00000117028_Ssal	NA
singleton	OG5v0016255.19	ENSSSAG00000085955	NA	ENSSSAG00000085955_Ssal	NA
singleton	OG5v0016256.19	ENSSSAG00000063755	NA	ENSSSAG00000063755_Ssal	NA
singleton	OG5v0016257.20	ENSSSAG00000113149	NA	ENSSSAG00000113149_Ssal	NA
singleton	OG5v0016258.20	ENSSSAG00000001577	NA	ENSSSAG00000001577_Ssal	NA
singleton	OG5v0016260.16	ENSSSAG00000041425	NA	ENSSSAG00000041425_Ssal	NA
singleton	OG5v0016262.20	ENSSSAG00000041311	NA	ENSSSAG00000041311_Ssal	NA
singleton	OG5v0016263.19	ENSSSAG00000013026	NA	ENSSSAG00000013026_Ssal	NA
singleton	OG5v0016264.20	ENSSSAG00000079789	NA	ENSSSAG00000079789_Ssal	NA
singleton	OG5v0016265.20	ENSSSAG00000105442	NA	ENSSSAG00000105442_Ssal	NA
singleton	OG5v0016266.20	ENSSSAG00000064096	NA	ENSSSAG00000064096_Ssal	NA
singleton	OG5v0016267.19	ENSSSAG00000008921	NA	ENSSSAG00000008921_Ssal	NA
singleton	OG5v0016268.18	ENSSSAG00000000069	NA	ENSSSAG00000000069_Ssal	NA
singleton	OG5v0016269.20	ENSSSAG00000080100	NA	ENSSSAG00000080100_Ssal	NA
singleton	OG5v0016270.20	ENSSSAG00000083993	NA	ENSSSAG00000083993_Ssal	NA
singleton	OG5v0016271.20	ENSSSAG00000009878	NA	ENSSSAG00000009878_Ssal	NA
singleton	OG5v0016272.19	ENSSSAG00000072327	NA	ENSSSAG00000072327_Ssal	NA
singleton	OG5v0016273.20	ENSSSAG00000046948	NA	ENSSSAG00000046948_Ssal	NA
singleton	OG5v0016275.19	ENSSSAG00000076675	NA	ENSSSAG00000076675_Ssal	NA
singleton	OG5v0016276.17	ENSSSAG00000090877	NA	ENSSSAG00000090877_Ssal	NA
singleton	OG5v0016276.24	ENSSSAG00000109999	NA	ENSSSAG00000109999_Ssal	NA
singleton	OG5v0016278.22	ENSSSAG00000091038	NA	ENSSSAG00000091038_Ssal	NA
singleton	OG5v0016279.20	ENSSSAG00000007812	NA	ENSSSAG00000007812_Ssal	NA
singleton	OG5v0016280.20	ENSSSAG00000080502	NA	ENSSSAG00000080502_Ssal	NA
singleton	OG5v0016281.20	ENSSSAG00000055957	NA	ENSSSAG00000055957_Ssal	NA
singleton	OG5v0016282.19	ENSSSAG00000063102	NA	ENSSSAG00000063102_Ssal	NA
singleton	OG5v0016283.20	ENSSSAG00000085500	NA	ENSSSAG00000085500_Ssal	NA
singleton	OG5v0016285.20	ENSSSAG00000057210	NA	ENSSSAG00000057210_Ssal	NA
singleton	OG5v0016286.19	ENSSSAG00000068118	NA	ENSSSAG00000068118_Ssal	NA
singleton	OG5v0016287.19	ENSSSAG00000071347	NA	ENSSSAG00000071347_Ssal	NA
singleton	OG5v0016289.19	ENSSSAG00000039993	NA	ENSSSAG00000039993_Ssal	NA
singleton	OG5v0016290.20	ENSSSAG00000085960	NA	ENSSSAG00000085960_Ssal	NA
singleton	OG5v0016291.20	ENSSSAG00000090803	NA	ENSSSAG00000090803_Ssal	NA
